DR_NO,Date Rptd,DATE OCC,TIME OCC
200217042.0,,11/03/2020 12:00:00 AM,1430.0
201108256.0,04/13/2020 12:00:00 AM,,430.0
,01/24/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1030.0
201110175.0,06/07/2020 12:00:00 AM,06/06/2020 12:00:00 AM,1630.0
,10/08/2020 12:00:00 AM,,
,12/20/2020 12:00:00 AM,11/29/2020 12:00:00 AM,
201107943.0,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,150.0
200109640.0,03/25/2020 12:00:00 AM,03/25/2020 12:00:00 AM,400.0
200615114.0,09/08/2020 12:00:00 AM,09/08/2020 12:00:00 AM,1945.0
201104723.0,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,
200515161.0,,10/09/2020 12:00:00 AM,1500.0
,02/14/2020 12:00:00 AM,02/13/2020 12:00:00 AM,
,,01/13/2020 12:00:00 AM,230.0
200510898.0,,06/21/2020 12:00:00 AM,
200406831.0,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1255.0
,,10/20/2020 12:00:00 AM,1930.0
200305565.0,01/27/2020 12:00:00 AM,,1441.0
201105554.0,02/05/2020 12:00:00 AM,,
,,01/15/2020 12:00:00 AM,200.0
200109049.0,03/13/2020 12:00:00 AM,03/05/2020 12:00:00 AM,
200100791.0,,05/18/2020 12:00:00 AM,1.0
200807646.0,03/24/2020 12:00:00 AM,,700.0
,,05/24/2020 12:00:00 AM,318.0
200813685.0,09/03/2020 12:00:00 AM,08/29/2020 12:00:00 AM,2300.0
200214637.0,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1229.0
200810559.0,06/12/2020 12:00:00 AM,06/11/2020 12:00:00 AM,1800.0
200213962.0,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,2325.0
200511192.0,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2130.0
,,03/26/2020 12:00:00 AM,1940.0
,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,1605.0
200210815.0,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,
201007336.0,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,400.0
200913360.0,,,
200216572.0,,10/14/2020 12:00:00 AM,
,01/20/2020 12:00:00 AM,01/20/2020 12:00:00 AM,1245.0
200416059.0,,,
200814228.0,09/17/2020 12:00:00 AM,09/17/2020 12:00:00 AM,
200916825.0,,,1700.0
200410944.0,07/19/2020 12:00:00 AM,,
200121703.0,,11/30/2020 12:00:00 AM,145.0
200800873.0,12/02/2020 12:00:00 AM,12/02/2020 12:00:00 AM,1030.0
201108274.0,04/13/2020 12:00:00 AM,04/10/2020 12:00:00 AM,
200907403.0,03/13/2020 12:00:00 AM,,1415.0
200318704.0,10/11/2020 12:00:00 AM,,600.0
201209757.0,03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,1658.0
201010634.0,07/03/2020 12:00:00 AM,07/02/2020 12:00:00 AM,500.0
200322343.0,12/28/2020 12:00:00 AM,,800.0
201214844.0,,06/17/2020 12:00:00 AM,2330.0
200817809.0,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1730.0
200310513.0,04/27/2020 12:00:00 AM,,2130.0
,,01/27/2020 12:00:00 AM,1230.0
201209869.0,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,1620.0
200907533.0,,,1330.0
,,12/03/2020 12:00:00 AM,
,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,
200100717.0,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,2020.0
200817379.0,,,
,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,
201219306.0,08/25/2020 12:00:00 AM,,1300.0
201219835.0,,09/01/2020 12:00:00 AM,2300.0
200117676.0,09/09/2020 12:00:00 AM,09/07/2020 12:00:00 AM,2000.0
,08/17/2020 12:00:00 AM,,
200711131.0,06/30/2020 12:00:00 AM,,
200100818.0,,,100.0
200312070.0,05/29/2020 12:00:00 AM,,1125.0
200708811.0,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,100.0
200209534.0,,04/27/2020 12:00:00 AM,
201106918.0,03/05/2020 12:00:00 AM,03/05/2020 12:00:00 AM,1100.0
,12/06/2020 12:00:00 AM,,
200914632.0,09/12/2020 12:00:00 AM,09/06/2020 12:00:00 AM,1900.0
,06/25/2020 12:00:00 AM,06/24/2020 12:00:00 AM,2230.0
,,09/08/2020 12:00:00 AM,
,05/13/2020 12:00:00 AM,,1430.0
200300853.0,10/23/2020 12:00:00 AM,10/23/2020 12:00:00 AM,1435.0
200611898.0,,,1600.0
,01/28/2020 12:00:00 AM,01/18/2020 12:00:00 AM,1300.0
200210405.0,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,530.0
,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,1900.0
201307947.0,,,200.0
,,,710.0
200607842.0,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1.0
,03/11/2020 12:00:00 AM,03/11/2020 12:00:00 AM,
,09/16/2020 12:00:00 AM,09/15/2020 12:00:00 AM,2200.0
200409421.0,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1600.0
,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1630.0
200714732.0,,10/07/2020 12:00:00 AM,2300.0
,06/14/2020 12:00:00 AM,06/13/2020 12:00:00 AM,1600.0
,09/30/2020 12:00:00 AM,,
200108728.0,03/08/2020 12:00:00 AM,03/08/2020 12:00:00 AM,
200112294.0,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1030.0
,05/19/2020 12:00:00 AM,05/14/2020 12:00:00 AM,
,05/07/2020 12:00:00 AM,,730.0
200209624.0,04/30/2020 12:00:00 AM,04/30/2020 12:00:00 AM,
,03/12/2020 12:00:00 AM,,
,01/29/2020 12:00:00 AM,01/28/2020 12:00:00 AM,
201014441.0,,10/25/2020 12:00:00 AM,
,02/18/2020 12:00:00 AM,02/18/2020 12:00:00 AM,
200212992.0,07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,
,01/16/2020 12:00:00 AM,01/11/2020 12:00:00 AM,
200114899.0,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,
200716363.0,,11/24/2020 12:00:00 AM,1025.0
201227099.0,12/25/2020 12:00:00 AM,12/24/2020 12:00:00 AM,
200210973.0,06/05/2020 12:00:00 AM,06/04/2020 12:00:00 AM,2200.0
,,12/29/2020 12:00:00 AM,1000.0
200912180.0,07/10/2020 12:00:00 AM,07/09/2020 12:00:00 AM,2130.0
200516224.0,,11/03/2020 12:00:00 AM,2200.0
200304519.0,01/10/2020 12:00:00 AM,01/09/2020 12:00:00 AM,1700.0
,01/24/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1200.0
200210493.0,,05/21/2020 12:00:00 AM,1700.0
200106973.0,02/12/2020 12:00:00 AM,02/08/2020 12:00:00 AM,1130.0
,10/09/2020 12:00:00 AM,,1345.0
200511559.0,07/07/2020 12:00:00 AM,07/06/2020 12:00:00 AM,
201010922.0,07/12/2020 12:00:00 AM,07/12/2020 12:00:00 AM,30.0
201209038.0,03/12/2020 12:00:00 AM,03/01/2020 12:00:00 AM,1326.0
200811451.0,07/04/2020 12:00:00 AM,07/01/2020 12:00:00 AM,630.0
201109411.0,05/16/2020 12:00:00 AM,05/08/2020 12:00:00 AM,1500.0
200717484.0,,12/25/2020 12:00:00 AM,2300.0
200514704.0,09/30/2020 12:00:00 AM,,1500.0
201217154.0,07/24/2020 12:00:00 AM,07/24/2020 12:00:00 AM,2150.0
200510007.0,05/28/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1502.0
,,02/24/2020 12:00:00 AM,
201116139.0,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,840.0
200314909.0,07/29/2020 12:00:00 AM,07/29/2020 12:00:00 AM,
200713641.0,09/08/2020 12:00:00 AM,09/06/2020 12:00:00 AM,
200710859.0,06/24/2020 12:00:00 AM,05/30/2020 12:00:00 AM,2200.0
200205434.0,,,1700.0
200912261.0,,07/12/2020 12:00:00 AM,1150.0
200319963.0,11/06/2020 12:00:00 AM,,2035.0
,,03/27/2020 12:00:00 AM,700.0
200307112.0,,02/18/2020 12:00:00 AM,2000.0
,03/03/2020 12:00:00 AM,02/02/2020 12:00:00 AM,
200306832.0,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1700.0
,04/15/2020 12:00:00 AM,04/15/2020 12:00:00 AM,
,04/21/2020 12:00:00 AM,04/20/2020 12:00:00 AM,1715.0
201006509.0,02/26/2020 12:00:00 AM,,900.0
200811598.0,07/08/2020 12:00:00 AM,07/07/2020 12:00:00 AM,2230.0
201105106.0,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,2300.0
,02/07/2020 12:00:00 AM,02/07/2020 12:00:00 AM,
200205431.0,01/29/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1730.0
200909460.0,05/08/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1200.0
,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1650.0
,02/18/2020 12:00:00 AM,,1817.0
200609928.0,,,130.0
,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,445.0
200320536.0,,11/17/2020 12:00:00 AM,2000.0
200110411.0,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,
200608406.0,03/28/2020 12:00:00 AM,03/27/2020 12:00:00 AM,2345.0
,,,1550.0
,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,330.0
,12/22/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1800.0
,08/17/2020 12:00:00 AM,,1703.0
,08/19/2020 12:00:00 AM,08/17/2020 12:00:00 AM,130.0
201226969.0,12/23/2020 12:00:00 AM,12/19/2020 12:00:00 AM,2150.0
201014727.0,,,
201220072.0,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,300.0
200713392.0,08/29/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1900.0
201305004.0,,,
201005430.0,02/03/2020 12:00:00 AM,02/03/2020 12:00:00 AM,1940.0
,09/22/2020 12:00:00 AM,09/22/2020 12:00:00 AM,
200810467.0,06/10/2020 12:00:00 AM,06/10/2020 12:00:00 AM,420.0
200914590.0,09/11/2020 12:00:00 AM,,1730.0
200910649.0,06/05/2020 12:00:00 AM,,830.0
,03/29/2020 12:00:00 AM,,
,11/26/2020 12:00:00 AM,11/26/2020 12:00:00 AM,2040.0
201109269.0,05/12/2020 12:00:00 AM,,920.0
200118078.0,09/17/2020 12:00:00 AM,09/17/2020 12:00:00 AM,30.0
200711670.0,07/15/2020 12:00:00 AM,07/15/2020 12:00:00 AM,
,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,2140.0
200505254.0,,01/29/2020 12:00:00 AM,1430.0
201207195.0,02/15/2020 12:00:00 AM,02/01/2020 12:00:00 AM,
200817213.0,,,1000.0
,,10/03/2020 12:00:00 AM,
200411756.0,,,1545.0
201300754.0,,05/22/2020 12:00:00 AM,1800.0
,05/10/2020 12:00:00 AM,,2200.0
201305606.0,,,
200908833.0,,04/22/2020 12:00:00 AM,
,,08/07/2020 12:00:00 AM,1440.0
,10/26/2020 12:00:00 AM,10/25/2020 12:00:00 AM,
200818050.0,12/30/2020 12:00:00 AM,12/16/2020 12:00:00 AM,1700.0
,08/12/2020 12:00:00 AM,08/12/2020 12:00:00 AM,
200714553.0,10/04/2020 12:00:00 AM,,2225.0
201010350.0,06/24/2020 12:00:00 AM,,
,,08/03/2020 12:00:00 AM,1450.0
201108403.0,,02/27/2020 12:00:00 AM,1235.0
200900896.0,,,900.0
200110758.0,04/20/2020 12:00:00 AM,,1000.0
201214262.0,,06/07/2020 12:00:00 AM,
200914475.0,09/08/2020 12:00:00 AM,,700.0
201105946.0,,02/12/2020 12:00:00 AM,
201204184.0,01/03/2020 12:00:00 AM,01/03/2020 12:00:00 AM,530.0
201222238.0,10/09/2020 12:00:00 AM,10/09/2020 12:00:00 AM,
,11/18/2020 12:00:00 AM,11/17/2020 12:00:00 AM,930.0
201104267.0,,,
,,02/09/2020 12:00:00 AM,2230.0
200717407.0,12/23/2020 12:00:00 AM,,1630.0
200704314.0,,01/07/2020 12:00:00 AM,1400.0
,04/23/2020 12:00:00 AM,04/13/2020 12:00:00 AM,2315.0
201112703.0,08/20/2020 12:00:00 AM,,1900.0
201227115.0,12/25/2020 12:00:00 AM,12/25/2020 12:00:00 AM,2030.0
,04/01/2020 12:00:00 AM,03/28/2020 12:00:00 AM,
200911346.0,06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,45.0
201206724.0,02/08/2020 12:00:00 AM,,
201110319.0,,06/11/2020 12:00:00 AM,
,12/23/2020 12:00:00 AM,12/23/2020 12:00:00 AM,1145.0
201213939.0,06/01/2020 12:00:00 AM,06/01/2020 12:00:00 AM,1200.0
200812091.0,,07/17/2020 12:00:00 AM,1630.0
200613711.0,08/09/2020 12:00:00 AM,,325.0
201214298.0,06/12/2020 12:00:00 AM,06/02/2020 12:00:00 AM,1615.0
200814094.0,,,1815.0
200604441.0,01/10/2020 12:00:00 AM,,
,07/30/2020 12:00:00 AM,07/29/2020 12:00:00 AM,2000.0
,10/14/2020 12:00:00 AM,10/14/2020 12:00:00 AM,930.0
,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1015.0
201111340.0,07/13/2020 12:00:00 AM,07/02/2020 12:00:00 AM,
200119204.0,10/11/2020 12:00:00 AM,,730.0
200311485.0,05/18/2020 12:00:00 AM,05/16/2020 12:00:00 AM,
,,,2300.0
200619612.0,12/23/2020 12:00:00 AM,,1700.0
200310265.0,04/22/2020 12:00:00 AM,,5.0
,06/28/2020 12:00:00 AM,,1930.0
201105383.0,02/01/2020 12:00:00 AM,,
200906775.0,03/02/2020 12:00:00 AM,,
,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,145.0
200209912.0,05/07/2020 12:00:00 AM,,1230.0
200316456.0,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,2020.0
,,,1725.0
,,,800.0
200507574.0,03/24/2020 12:00:00 AM,,
200911608.0,06/26/2020 12:00:00 AM,06/20/2020 12:00:00 AM,
,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2200.0
200316909.0,,09/05/2020 12:00:00 AM,
,,06/23/2020 12:00:00 AM,2226.0
200113065.0,,,
200905808.0,02/09/2020 12:00:00 AM,,2300.0
200306392.0,02/09/2020 12:00:00 AM,02/09/2020 12:00:00 AM,1630.0
200315740.0,08/14/2020 12:00:00 AM,,1500.0
200617514.0,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,
200318594.0,,,
200717033.0,12/13/2020 12:00:00 AM,12/12/2020 12:00:00 AM,2020.0
201208091.0,,02/28/2020 12:00:00 AM,1430.0
200118989.0,10/06/2020 12:00:00 AM,10/05/2020 12:00:00 AM,2217.0
201308758.0,,03/27/2020 12:00:00 AM,1230.0
,12/12/2020 12:00:00 AM,12/12/2020 12:00:00 AM,400.0
,07/12/2020 12:00:00 AM,03/01/2020 12:00:00 AM,
200906073.0,02/15/2020 12:00:00 AM,02/15/2020 12:00:00 AM,1045.0
201213175.0,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,900.0
,,09/12/2020 12:00:00 AM,1240.0
201105447.0,,,905.0
201116330.0,12/05/2020 12:00:00 AM,12/04/2020 12:00:00 AM,2200.0
200104886.0,01/12/2020 12:00:00 AM,,1625.0
200910920.0,,06/11/2020 12:00:00 AM,
,03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,2100.0
,,03/10/2020 12:00:00 AM,
200705667.0,02/04/2020 12:00:00 AM,02/04/2020 12:00:00 AM,
,11/08/2020 12:00:00 AM,,25.0
201217037.0,,,725.0
201215454.0,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,
201114087.0,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,
200711486.0,,07/06/2020 12:00:00 AM,1530.0
200121889.0,12/03/2020 12:00:00 AM,,1550.0
201308743.0,,03/25/2020 12:00:00 AM,1200.0
200517961.0,12/18/2020 12:00:00 AM,,1200.0
200606239.0,,01/30/2020 12:00:00 AM,
200605702.0,02/05/2020 12:00:00 AM,02/05/2020 12:00:00 AM,630.0
201218459.0,,08/13/2020 12:00:00 AM,355.0
200209454.0,,,2000.0
,,,
201219019.0,,08/20/2020 12:00:00 AM,1610.0
200306280.0,02/07/2020 12:00:00 AM,02/07/2020 12:00:00 AM,
,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,1500.0
,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,
200617676.0,11/06/2020 12:00:00 AM,11/06/2020 12:00:00 AM,1045.0
200109835.0,03/30/2020 12:00:00 AM,,1040.0
201000976.0,11/19/2020 12:00:00 AM,11/19/2020 12:00:00 AM,1355.0
,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,1758.0
201223954.0,11/04/2020 12:00:00 AM,,1900.0
201110658.0,,,1400.0
200817169.0,12/04/2020 12:00:00 AM,,1030.0
,12/05/2020 12:00:00 AM,,2120.0
,,01/19/2020 12:00:00 AM,430.0
200514645.0,09/29/2020 12:00:00 AM,09/25/2020 12:00:00 AM,
200815851.0,10/29/2020 12:00:00 AM,,1630.0
201309373.0,,,300.0
,05/17/2020 12:00:00 AM,05/16/2020 12:00:00 AM,
200708905.0,05/04/2020 12:00:00 AM,04/01/2020 12:00:00 AM,900.0
200705219.0,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1420.0
201115346.0,11/02/2020 12:00:00 AM,11/01/2020 12:00:00 AM,2000.0
,11/27/2020 12:00:00 AM,11/27/2020 12:00:00 AM,1204.0
200319320.0,10/24/2020 12:00:00 AM,,1500.0
200311247.0,,,
201209962.0,03/28/2020 12:00:00 AM,,1930.0
,02/03/2020 12:00:00 AM,02/03/2020 12:00:00 AM,
,,01/30/2020 12:00:00 AM,2330.0
201306732.0,,02/19/2020 12:00:00 AM,15.0
,08/08/2020 12:00:00 AM,07/31/2020 12:00:00 AM,
,07/07/2020 12:00:00 AM,05/07/2020 12:00:00 AM,1200.0
200709459.0,,05/19/2020 12:00:00 AM,
200713512.0,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1345.0
,09/17/2020 12:00:00 AM,08/24/2020 12:00:00 AM,1700.0
200516796.0,,11/15/2020 12:00:00 AM,
200211525.0,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1915.0
200510379.0,,06/08/2020 12:00:00 AM,2000.0
200110092.0,,,1930.0
200911620.0,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,
200121581.0,11/26/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1500.0
201012537.0,,08/29/2020 12:00:00 AM,
,09/28/2020 12:00:00 AM,,
,,,255.0
200813030.0,08/17/2020 12:00:00 AM,,1200.0
,06/12/2020 12:00:00 AM,06/11/2020 12:00:00 AM,1545.0
200812626.0,08/03/2020 12:00:00 AM,05/08/2020 12:00:00 AM,900.0
,,,
200307347.0,02/24/2020 12:00:00 AM,,2300.0
200414106.0,10/21/2020 12:00:00 AM,10/21/2020 12:00:00 AM,1215.0
200407242.0,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,1815.0
,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,1100.0
200121404.0,11/22/2020 12:00:00 AM,11/22/2020 12:00:00 AM,300.0
200401162.0,,11/01/2020 12:00:00 AM,2145.0
201306461.0,02/13/2020 12:00:00 AM,,1400.0
201306212.0,02/09/2020 12:00:00 AM,,
201105429.0,02/02/2020 12:00:00 AM,02/02/2020 12:00:00 AM,452.0
,02/07/2020 12:00:00 AM,02/07/2020 12:00:00 AM,726.0
201308883.0,03/31/2020 12:00:00 AM,03/30/2020 12:00:00 AM,2200.0
,11/18/2020 12:00:00 AM,,1700.0
,10/04/2020 12:00:00 AM,10/04/2020 12:00:00 AM,
200507894.0,04/03/2020 12:00:00 AM,,823.0
200811919.0,07/16/2020 12:00:00 AM,,1120.0
200309464.0,04/04/2020 12:00:00 AM,04/01/2020 12:00:00 AM,
200615945.0,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,650.0
,,,1641.0
200113064.0,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,106.0
,,02/26/2020 12:00:00 AM,
200505447.0,,02/04/2020 12:00:00 AM,
200116876.0,,,1845.0
200714602.0,,,1900.0
200212635.0,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,1500.0
201116638.0,,12/14/2020 12:00:00 AM,1110.0
200604920.0,,,800.0
,03/25/2020 12:00:00 AM,,1850.0
200711924.0,07/22/2020 12:00:00 AM,07/04/2020 12:00:00 AM,200.0
,01/20/2020 12:00:00 AM,,2045.0
,12/14/2020 12:00:00 AM,,1205.0
201008267.0,,,
200713893.0,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,2345.0
200904384.0,01/09/2020 12:00:00 AM,01/08/2020 12:00:00 AM,
201222198.0,10/07/2020 12:00:00 AM,,
200513444.0,08/27/2020 12:00:00 AM,,1800.0
200800709.0,07/02/2020 12:00:00 AM,,
200215030.0,09/15/2020 12:00:00 AM,08/25/2020 12:00:00 AM,900.0
201008125.0,04/17/2020 12:00:00 AM,,900.0
,,05/07/2020 12:00:00 AM,
200307062.0,02/20/2020 12:00:00 AM,,2330.0
200504679.0,,01/16/2020 12:00:00 AM,
200411975.0,08/21/2020 12:00:00 AM,08/21/2020 12:00:00 AM,215.0
200504335.0,01/08/2020 12:00:00 AM,,600.0
200512047.0,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,
,,09/08/2020 12:00:00 AM,125.0
200210672.0,,05/27/2020 12:00:00 AM,700.0
200414172.0,,10/22/2020 12:00:00 AM,2200.0
200612549.0,,07/13/2020 12:00:00 AM,1420.0
200112610.0,06/01/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1400.0
200605967.0,,02/10/2020 12:00:00 AM,2330.0
200117504.0,09/06/2020 12:00:00 AM,09/05/2020 12:00:00 AM,
201015726.0,,12/04/2020 12:00:00 AM,1900.0
201309731.0,,04/21/2020 12:00:00 AM,1800.0
201007696.0,03/30/2020 12:00:00 AM,03/29/2020 12:00:00 AM,2030.0
,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,
200308863.0,03/20/2020 12:00:00 AM,,1235.0
,08/18/2020 12:00:00 AM,08/17/2020 12:00:00 AM,1035.0
200709884.0,,06/01/2020 12:00:00 AM,1030.0
201113787.0,09/20/2020 12:00:00 AM,09/19/2020 12:00:00 AM,2200.0
200517312.0,12/02/2020 12:00:00 AM,12/02/2020 12:00:00 AM,
,06/06/2020 12:00:00 AM,,1500.0
200510755.0,,06/18/2020 12:00:00 AM,1200.0
,01/06/2020 12:00:00 AM,01/06/2020 12:00:00 AM,1000.0
201110837.0,06/25/2020 12:00:00 AM,,
,,,1630.0
200513690.0,09/03/2020 12:00:00 AM,09/02/2020 12:00:00 AM,1830.0
200305472.0,,,1600.0
,12/12/2020 12:00:00 AM,12/12/2020 12:00:00 AM,
200807152.0,03/10/2020 12:00:00 AM,03/06/2020 12:00:00 AM,
,,08/27/2020 12:00:00 AM,
200816887.0,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1430.0
200310539.0,04/27/2020 12:00:00 AM,04/27/2020 12:00:00 AM,
200912201.0,07/10/2020 12:00:00 AM,07/01/2020 12:00:00 AM,1800.0
201215541.0,06/28/2020 12:00:00 AM,06/28/2020 12:00:00 AM,600.0
,,04/25/2020 12:00:00 AM,
201009303.0,05/23/2020 12:00:00 AM,05/22/2020 12:00:00 AM,2100.0
201224046.0,11/07/2020 12:00:00 AM,,2345.0
,02/11/2020 12:00:00 AM,02/11/2020 12:00:00 AM,555.0
,12/30/2020 12:00:00 AM,12/19/2020 12:00:00 AM,
201309065.0,04/05/2020 12:00:00 AM,04/05/2020 12:00:00 AM,1030.0
200616487.0,10/09/2020 12:00:00 AM,10/06/2020 12:00:00 AM,1900.0
200311056.0,05/09/2020 12:00:00 AM,05/09/2020 12:00:00 AM,10.0
200505837.0,02/05/2020 12:00:00 AM,02/02/2020 12:00:00 AM,1940.0
200606622.0,02/21/2020 12:00:00 AM,02/21/2020 12:00:00 AM,
200707083.0,03/07/2020 12:00:00 AM,,840.0
200407723.0,,04/09/2020 12:00:00 AM,
201014050.0,10/14/2020 12:00:00 AM,,
200210693.0,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,220.0
201215692.0,07/01/2020 12:00:00 AM,,1205.0
,,08/21/2020 12:00:00 AM,1700.0
201116605.0,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1600.0
200409623.0,,,2310.0
200100708.0,03/23/2020 12:00:00 AM,03/23/2020 12:00:00 AM,1530.0
,11/02/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1645.0
,11/17/2020 12:00:00 AM,11/15/2020 12:00:00 AM,
200814506.0,09/24/2020 12:00:00 AM,03/04/2020 12:00:00 AM,
201111399.0,07/13/2020 12:00:00 AM,07/13/2020 12:00:00 AM,830.0
200615940.0,09/27/2020 12:00:00 AM,09/26/2020 12:00:00 AM,2200.0
200408502.0,05/04/2020 12:00:00 AM,05/03/2020 12:00:00 AM,
200811444.0,,07/03/2020 12:00:00 AM,
,01/13/2020 12:00:00 AM,01/11/2020 12:00:00 AM,800.0
200618062.0,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,
,06/29/2020 12:00:00 AM,06/29/2020 12:00:00 AM,2200.0
201008518.0,04/29/2020 12:00:00 AM,,
200320074.0,11/08/2020 12:00:00 AM,11/06/2020 12:00:00 AM,2241.0
,,02/14/2020 12:00:00 AM,1400.0
201005853.0,02/12/2020 12:00:00 AM,,1500.0
,,06/08/2020 12:00:00 AM,745.0
200704819.0,01/17/2020 12:00:00 AM,01/17/2020 12:00:00 AM,2008.0
,08/03/2020 12:00:00 AM,,2000.0
,09/21/2020 12:00:00 AM,,2000.0
,05/02/2020 12:00:00 AM,,
,,07/04/2020 12:00:00 AM,
,,,
200905488.0,02/04/2020 12:00:00 AM,02/03/2020 12:00:00 AM,1800.0
,04/16/2020 12:00:00 AM,,1230.0
,10/15/2020 12:00:00 AM,10/15/2020 12:00:00 AM,1205.0
200816949.0,,,110.0
,,,1145.0
,12/03/2020 12:00:00 AM,12/02/2020 12:00:00 AM,1800.0
200121509.0,11/24/2020 12:00:00 AM,,1830.0
200408846.0,,05/14/2020 12:00:00 AM,1100.0
200314647.0,,07/23/2020 12:00:00 AM,
200213544.0,08/09/2020 12:00:00 AM,,1200.0
200619145.0,12/11/2020 12:00:00 AM,12/09/2020 12:00:00 AM,815.0
,02/25/2020 12:00:00 AM,,1800.0
200912228.0,,,30.0
200615274.0,09/12/2020 12:00:00 AM,09/12/2020 12:00:00 AM,722.0
,06/25/2020 12:00:00 AM,,1400.0
200613746.0,08/08/2020 12:00:00 AM,08/03/2020 12:00:00 AM,1200.0
200918232.0,,,1200.0
,,06/12/2020 12:00:00 AM,1400.0
200617280.0,10/27/2020 12:00:00 AM,10/24/2020 12:00:00 AM,1400.0
200207336.0,03/05/2020 12:00:00 AM,03/04/2020 12:00:00 AM,45.0
,,01/19/2020 12:00:00 AM,2100.0
201216837.0,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,
201209422.0,03/18/2020 12:00:00 AM,,1500.0
200810789.0,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,2125.0
200209464.0,04/27/2020 12:00:00 AM,,735.0
200816577.0,,11/17/2020 12:00:00 AM,835.0
